categoryId,comments_disabled,ratings_disabled,duration_seconds,has_thumbnail,ordinal_trending_date,ordinal_publish_date,days_published,target_average_category,likes_average_category,dislikes_average_category,views_average_category,comment_average_category,has_tag,has_description,target
20,False,False,879.0,False,738133,738129,3,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.080878876
22,False,False,544.0,True,738133,738129,3,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,True,0.06906797
17,False,False,945.0,True,738133,738129,3,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.016655385
26,False,False,55.0,True,738133,738129,3,0.0614580208901009,70047.7136738056,2292.781219110379,1458664.9677100494,5883.518945634267,False,True,0.07301079
17,False,False,359.0,True,738133,738131,1,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.014188602
20,False,False,60.0,True,738133,738130,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.036228985
22,False,False,40.0,True,738133,738129,3,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.07638288
2,False,False,1917.0,True,738133,738129,3,0.0472782727670191,50090.06148282098,788.5521398432791,1084007.0777576854,4356.971669680531,True,True,0.060506213
22,False,False,736.0,True,738133,738129,3,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.06359122
20,False,False,560.0,True,738133,738130,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.08104415
26,False,False,52.0,False,738133,738130,2,0.0614580208901009,70047.7136738056,2292.781219110379,1458664.9677100494,5883.518945634267,True,True,0.059380207
23,False,False,197.0,False,738133,738130,2,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,False,True,0.10041181
24,False,False,1120.0,True,738133,738129,3,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.047984477
26,False,False,787.0,True,738133,738130,2,0.0614580208901009,70047.7136738056,2292.781219110379,1458664.9677100494,5883.518945634267,True,True,0.06409837
17,False,False,219.0,False,738133,738130,2,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.016009144
23,False,False,511.0,True,738133,738129,3,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,True,True,0.11941001
17,False,False,431.0,True,738133,738129,3,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.0124927005
23,False,False,2970.0,True,738133,738128,4,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,True,True,0.076535106
20,False,False,770.0,True,738133,738129,3,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.05097014
25,False,False,466.0,True,738133,738130,2,0.0143014284630855,22388.713905325443,2803.310946745562,1677548.9772189348,6499.628106508876,True,True,0.028792229
24,False,False,440.0,True,738133,738129,3,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.044458654
22,False,False,492.0,True,738133,738131,1,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.07418311
17,False,False,1601.0,True,738133,738129,3,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.0349874
23,False,False,1174.0,True,738133,738129,3,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,True,True,0.10190542
20,False,False,2316.0,True,738133,738129,3,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.05185977
1,False,False,321.0,True,738133,738131,1,0.0627291328883451,99683.0778887304,1795.0447931526392,2186332.394008559,8207.086162624822,True,True,0.06315919
10,False,False,350.0,True,738133,738129,3,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,False,False,0.053263973
20,False,False,684.0,True,738133,738128,4,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.05519899
20,False,False,2361.0,True,738133,738129,3,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.0669748
20,False,False,665.0,True,738133,738128,4,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.09479246
10,False,False,393.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.07266626
24,False,False,132.0,True,738133,738130,2,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.034399655
24,False,False,641.0,True,738133,738128,4,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.05070733
22,False,False,523.0,True,738133,738129,3,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,True,0.080102734
28,False,False,1764.0,True,738133,738128,4,0.0468949418633465,115417.64231585329,2656.816611094271,2623833.051227645,7305.853591997575,True,True,0.070641406
24,False,False,562.0,False,738133,738128,4,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,False,True,0.055283155
17,False,False,210.0,True,738133,738128,4,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.024149854
22,False,False,1161.0,True,738133,738128,4,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.07946106
20,False,False,1405.0,True,738133,738128,4,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.06967686
20,True,False,1285.0,True,738133,738130,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.045553047
20,False,False,908.0,True,738133,738129,3,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,False,True,0.08179434
27,False,False,30.0,True,738133,738128,4,0.0677883517706569,92428.59584980235,1828.2168972332013,1481376.8858695652,7176.046936758893,True,True,0.04737707
1,False,False,1822.0,True,738133,738129,3,0.0627291328883451,99683.0778887304,1795.0447931526392,2186332.394008559,8207.086162624822,True,True,0.07189539
24,False,False,24.0,True,738133,738131,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.07952636
28,False,False,37.0,True,738133,738128,4,0.0468949418633465,115417.64231585329,2656.816611094271,2623833.051227645,7305.853591997575,True,True,0.09308233
24,False,False,646.0,True,738133,738128,4,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.046525434
10,False,False,193.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.04024348
17,False,False,514.0,False,738133,738129,3,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.0248474
20,False,False,1209.0,True,738133,738128,4,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.05437697
20,False,False,535.0,True,738133,738129,3,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.09436166
25,False,False,143.0,True,738133,738127,5,0.0143014284630855,22388.713905325443,2803.310946745562,1677548.9772189348,6499.628106508876,True,True,0.008065397
26,False,False,1235.0,True,738133,738128,4,0.0614580208901009,70047.7136738056,2292.781219110379,1458664.9677100494,5883.518945634267,True,True,0.06468956
10,False,False,186.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.04073502
24,False,False,32.0,True,738133,738129,3,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,False,0.077551976
10,False,False,194.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.049826693
22,False,False,838.0,True,738133,738128,4,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.068766214
20,False,False,732.0,False,738133,738128,4,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.06719783
10,False,False,176.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.05590443
10,False,False,164.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.036410935
27,False,False,25.0,True,738133,738126,6,0.0677883517706569,92428.59584980235,1828.2168972332013,1481376.8858695652,7176.046936758893,False,False,0.055399757
10,False,False,196.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.046703395
10,False,False,178.0,True,738133,738128,4,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.05493525
24,False,False,257.0,False,738133,738128,4,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.04446033
20,False,False,400.0,True,738133,738128,4,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.04746279
24,False,False,2149.0,True,738133,738127,5,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.057097696
22,False,False,1612.0,True,738133,738128,4,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,True,0.06830529
10,False,False,126.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.052588392
10,False,False,295.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.06573652
20,False,False,3599.0,True,738133,738127,5,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.052839015
23,False,False,688.0,False,738133,738128,4,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,True,True,0.09502655
10,False,False,113.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.05890006
23,False,False,59.0,True,738133,738128,4,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,True,True,0.12555714
10,False,False,646.0,True,738133,738128,4,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.08012902
10,False,False,176.0,False,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.05105389
20,False,False,616.0,True,738133,738128,4,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.055942025
10,False,False,212.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.08563287
20,False,False,29.0,True,738133,738129,3,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.043433227
10,False,False,190.0,True,738133,738127,5,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.047182996
23,False,False,58.0,False,738133,738128,4,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,False,False,0.12508166
10,False,False,279.0,True,738133,738126,6,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.058266193
24,False,False,362.0,True,738133,738128,4,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.045478407
24,False,False,1656.0,True,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.09155535
22,False,False,3063.0,True,738134,738133,0,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,True,0.07900681
17,False,False,1049.0,True,738134,738133,0,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.03191158
24,False,False,168.0,True,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.055318374
24,False,False,1058.0,True,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.056503847
10,False,False,159.0,True,738134,738133,0,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.07617745
24,False,False,37.0,True,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.07822685
1,False,False,60.0,True,738134,738133,0,0.0627291328883451,99683.0778887304,1795.0447931526392,2186332.394008559,8207.086162624822,False,False,0.10143497
24,False,False,189.0,True,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.07162645
10,False,False,231.0,True,738134,738133,0,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.14923501
22,False,False,59.0,True,738134,738132,1,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,False,0.1122208
10,False,False,158.0,False,738134,738133,0,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.08311763
20,False,False,220.0,True,738134,738133,0,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.055923652
20,False,False,44.0,True,738134,738132,1,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.051994365
22,False,False,659.0,True,738134,738132,1,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.0799657
22,False,False,1550.0,True,738134,738133,0,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.1097103
10,False,False,177.0,True,738134,738132,1,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.039701324
10,False,False,219.0,True,738134,738131,2,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.09465939
24,False,False,37.0,True,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,False,0.07084393
17,False,False,693.0,True,738134,738133,0,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.022348735
27,False,False,787.0,True,738134,738133,0,0.0677883517706569,92428.59584980235,1828.2168972332013,1481376.8858695652,7176.046936758893,True,True,0.08043459
20,False,False,1630.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.05673869
22,False,False,31.0,True,738134,738133,0,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,False,0.05733272
22,False,False,30.0,True,738134,738133,0,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,False,0.06854802
24,False,False,668.0,True,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.022123104
28,False,False,,False,738134,738127,6,0.0468949418633465,115417.64231585329,2656.816611094271,2623833.051227645,7305.853591997575,True,True,0.06057537
20,False,False,1065.0,True,738134,738133,0,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.079148725
26,False,False,1561.0,True,738134,738133,0,0.0614580208901009,70047.7136738056,2292.781219110379,1458664.9677100494,5883.518945634267,True,True,0.08084008
17,False,False,487.0,True,738134,738133,0,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.02270207
1,False,False,648.0,True,738134,738133,0,0.0627291328883451,99683.0778887304,1795.0447931526392,2186332.394008559,8207.086162624822,True,True,0.06810596
20,False,False,223.0,True,738134,738133,0,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.07002556
22,False,False,1702.0,True,738134,738132,1,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.08304387
24,False,False,1368.0,False,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.0719897
10,False,False,194.0,True,738134,738132,1,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,False,True,0.0321547
24,False,False,15.0,False,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,False,False,0.07196683
24,False,False,73.0,True,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.039167326
10,False,False,192.0,True,738134,738132,1,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.058377128
22,False,False,11.0,True,738134,738132,1,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,False,0.056805782
23,False,False,52.0,True,738134,738132,1,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,False,False,0.09488723
26,False,False,862.0,True,738134,738133,0,0.0614580208901009,70047.7136738056,2292.781219110379,1458664.9677100494,5883.518945634267,False,True,0.05951899
24,False,False,890.0,False,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.061761662
24,False,False,657.0,True,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.047472667
20,False,False,505.0,False,738134,738133,0,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,False,True,0.11690353
20,False,False,36.0,False,738134,738132,1,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.07990478
22,False,False,573.0,True,738134,738131,2,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,False,0.07453859
20,False,False,42.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.07754852
17,False,False,1611.0,True,738134,738133,0,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.038527947
24,False,False,31.0,True,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,False,True,0.04091643
22,False,False,1212.0,True,738134,738132,1,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.075582676
1,False,False,25.0,True,738134,738132,1,0.0627291328883451,99683.0778887304,1795.0447931526392,2186332.394008559,8207.086162624822,False,True,0.07776491
24,False,False,1500.0,True,738134,738133,0,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.10857486
20,False,False,86.0,True,738134,738132,1,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.060170736
28,False,False,121.0,True,738134,738132,1,0.0468949418633465,115417.64231585329,2656.816611094271,2623833.051227645,7305.853591997575,False,True,0.079966016
24,False,False,2323.0,True,738134,738130,3,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.049190924
24,False,False,115.0,True,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.055376835
1,False,False,282.0,True,738134,738132,1,0.0627291328883451,99683.0778887304,1795.0447931526392,2186332.394008559,8207.086162624822,True,True,0.08028627
28,False,False,1157.0,True,738134,738132,1,0.0468949418633465,115417.64231585329,2656.816611094271,2623833.051227645,7305.853591997575,True,True,0.062233377
22,False,False,13.0,False,738134,738133,0,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,False,0.0532996
27,False,False,55.0,False,738134,738132,1,0.0677883517706569,92428.59584980235,1828.2168972332013,1481376.8858695652,7176.046936758893,True,True,0.08180926
20,False,False,75.0,True,738134,738133,0,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.05951723
27,False,False,780.0,True,738134,738132,1,0.0677883517706569,92428.59584980235,1828.2168972332013,1481376.8858695652,7176.046936758893,True,True,0.07098012
22,False,False,603.0,True,738134,738132,1,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,False,True,0.06849587
10,False,False,212.0,True,738134,738132,1,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.12266331
17,False,False,626.0,True,738134,738132,1,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.0148518905
17,False,False,548.0,True,738134,738133,0,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.020677824
17,False,False,303.0,True,738134,738132,1,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.015879754
24,False,False,92.0,True,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,False,True,0.05965327
17,False,False,1199.0,True,738134,738130,3,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.022321103
27,False,False,839.0,True,738134,738132,1,0.0677883517706569,92428.59584980235,1828.2168972332013,1481376.8858695652,7176.046936758893,True,True,0.059484925
10,False,False,1067.0,True,738134,738131,2,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.093626656
27,False,False,628.0,True,738134,738131,2,0.0677883517706569,92428.59584980235,1828.2168972332013,1481376.8858695652,7176.046936758893,False,True,0.068882406
17,False,False,480.0,True,738134,738132,1,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.020987812
26,False,False,60.0,True,738134,738132,1,0.0614580208901009,70047.7136738056,2292.781219110379,1458664.9677100494,5883.518945634267,True,True,0.049412277
28,False,False,1414.0,True,738134,738131,2,0.0468949418633465,115417.64231585329,2656.816611094271,2623833.051227645,7305.853591997575,True,True,0.071951136
24,False,False,555.0,True,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.11725885
24,False,False,60.0,True,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.079253934
24,False,False,21.0,True,738134,738131,2,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,False,True,0.048289347
20,False,False,45.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.047718205
24,False,False,1708.0,True,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,False,True,0.06926807
23,False,False,59.0,True,738134,738130,3,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,True,True,0.12995446
20,False,False,690.0,True,738134,738132,1,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.07522837
20,False,False,566.0,True,738134,738132,1,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.07294442
24,False,False,370.0,True,738134,738132,1,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.06399283
20,False,False,505.0,False,738134,738132,1,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,False,True,0.10401831
23,False,False,39.0,True,738134,738130,3,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,False,False,0.0894971
23,False,False,56.0,True,738134,738131,2,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,False,True,0.104968406
10,False,False,181.0,False,738134,738131,2,0.0758099960107421,319278.1952746604,6025.801004134672,4654299.678145304,36911.48044890726,True,True,0.044597104
23,False,False,792.0,True,738134,738131,2,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,True,True,0.100209884
20,False,False,99.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.05116706
20,False,False,272.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.06214089
20,False,False,448.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.08181118
20,False,False,492.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.071329825
24,False,False,509.0,True,738134,738131,2,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.10592245
20,False,False,58.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.0439235
25,False,False,756.0,True,738134,738131,2,0.0143014284630855,22388.713905325443,2803.310946745562,1677548.9772189348,6499.628106508876,True,True,0.015012164
1,False,False,170.0,True,738134,738130,3,0.0627291328883451,99683.0778887304,1795.0447931526392,2186332.394008559,8207.086162624822,True,True,0.059594136
17,False,False,488.0,True,738134,738132,1,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.015065657
20,False,False,903.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.0712422
22,False,False,1330.0,True,738134,738131,2,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,True,0.076356284
23,False,False,806.0,True,738134,738131,2,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,True,True,0.10388401
24,False,False,1028.0,True,738134,738131,2,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.057062116
20,False,False,1175.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.052864727
20,False,False,500.0,True,738134,738130,3,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,False,True,0.060176797
20,False,False,32.0,True,738134,738133,0,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.07046612
24,False,False,264.0,True,738134,738131,2,0.0556663436463656,168072.80203485227,3137.0222967853665,3272342.0893494966,11391.870061694988,True,True,0.07444913
22,False,False,23.0,True,738134,738131,2,0.0677970489936238,131517.5985144152,3656.724285534433,2161102.035125268,8992.710562759663,True,False,0.062138326
20,False,False,21.0,True,738134,738132,1,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.05996934
20,False,False,94.0,True,738134,738132,1,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,False,True,0.067389496
17,False,False,593.0,True,738134,738132,1,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,True,True,0.008421827
20,False,False,518.0,True,738134,738131,2,0.0577070598033363,125022.688063934,2296.607373034288,2271570.186581593,10187.033449342614,True,True,0.1123478
17,False,False,48.0,True,738134,738131,2,0.021507001745274,52634.47203287891,1496.6656976744189,2081130.513732959,4379.0379911788295,False,True,0.07903721
23,False,False,1802.0,True,738134,738132,1,0.0824916114898441,130485.77469738384,1985.7491214369384,1901592.7711831315,7480.86138227255,True,True,0.09070185
